index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
183,37.2887995000,127.1075743333,22.997,9.982,0.000,0.000,0.000,1,1,2.00,0,NONE
184,37.2887990000,127.1075771667,23.248,9.926,0.000,0.000,0.000,1,1,2.00,0,NONE
185,37.2887981667,127.1075798333,23.485,9.833,0.000,0.000,0.000,1,1,2.00,0,NONE
186,37.2887973333,127.1075825000,23.721,9.740,0.000,0.000,0.000,1,1,2.00,0,NONE
187,37.2887960000,127.1075868333,24.105,9.592,0.000,0.000,0.000,1,1,2.00,0,NONE
188,37.2887953333,127.1075895000,24.341,9.518,0.000,0.000,0.000,1,1,2.00,0,NONE
189,37.2887946667,127.1075923333,24.592,9.444,0.000,0.000,0.000,1,1,2.00,0,NONE
190,37.2887940000,127.1075950000,24.828,9.369,0.000,0.000,0.000,1,1,2.00,0,NONE
191,37.2887931667,127.1075975000,25.049,9.277,0.000,0.000,0.000,1,1,2.00,0,NONE
192,37.2887921667,127.1076001667,25.285,9.165,0.000,0.000,0.000,1,1,2.00,0,NONE
193,37.2887915000,127.1076026667,25.507,9.091,0.000,0.000,0.000,1,1,2.00,0,NONE
194,37.2887908333,127.1076050000,25.713,9.017,0.000,0.000,0.000,1,1,2.00,0,NONE
195,37.2887900000,127.1076086667,26.038,8.924,0.000,0.000,0.000,1,1,2.00,0,NONE
196,37.2887893333,127.1076108333,26.230,8.850,0.000,0.000,0.000,1,1,2.00,0,NONE
197,37.2887886667,127.1076130000,26.422,8.776,0.000,0.000,0.000,1,1,2.00,0,NONE
198,37.2887881667,127.1076151667,26.614,8.720,0.000,0.000,0.000,1,1,2.00,0,NONE
199,37.2887876667,127.1076170000,26.776,8.664,0.000,0.000,0.000,1,1,2.00,0,NONE
200,37.2887873333,127.1076191667,26.968,8.627,0.000,0.000,0.000,1,1,2.00,0,NONE
201,37.2887870000,127.1076210000,27.131,8.590,0.000,0.000,0.000,1,1,2.00,0,NONE
